typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,36,,,M,,490,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1893846.211,1825883.551,1893846.211,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,784,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1235.606,1162.885,1235.606,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,440,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1479.223,1448.358,1479.223,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,757,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,165994.36,163990.889,165994.36,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,392,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4125540.756,4081549.255,4125540.756,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,616,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,3548.369,3462.192,3548.369,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,364,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8494.655,7607.298,8494.655,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,112,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,96335.706,92853.221,96335.706,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,826,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,262202.676,253959.849,262202.676,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,276,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,25693.139,24499.426,25693.139,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,124,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13139.742,12474.296,13139.742,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,392,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,195159.262,193200.187,195159.262,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,842,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,257959.902,244680.032,257959.902,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,826,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,7866.284,7579.429,7866.284,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,344,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8614.424,7323.073,8614.424,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,458,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,148554.961,145357.795,148554.961,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,40,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,582014.511,566622.048,582014.511,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,616,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,75310.306,70159.068,75310.306,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,203,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,43445.346,40535.159,43445.346,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,484,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,377173.433,352022.69,377173.433,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,579,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2769.715,2567.273,2769.715,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,710,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,450443.509,446620.628,450443.509,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,702,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1860814.577,1847730.64,1860814.577,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,392,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9140575.487,8988054.493,9140575.487,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,56,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,98870.089,92787.531,98870.089,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,300,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,10752.256,10362.578,10752.256,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,784,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,471997.572,458444.788,471997.572,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,682,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,16136.412,15390.543,16136.412,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,251,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,6568527.414,6491474.376,6568527.414,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,156,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,68194167.762,66278586.217,68194167.762,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,276,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8942758.823,8779126.729,8942758.823,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,826,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2714741.09,2616563.919,2714741.09,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,608,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,434913.696,419444.792,434913.696,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,344,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,6205340.175,6018628.523,6205340.175,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,352,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13680.696,13137.298,13680.696,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,440,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,16821.306,16540.794,16821.306,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,757,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,363977286.897,361695197.645,363977286.897,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,348,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9739.795,9300.603,9739.795,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,100,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,6742.856,6121.59,6742.856,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,124,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,26533.03,24921.486,26533.03,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,528,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,396280.388,371350.81,396280.388,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,699,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,638211.737,619702.446,638211.737,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,554,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,884247.979,850143.702,884247.979,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,490,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1258682.586,1229576.813,1258682.586,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,191,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,984.487,914.621,984.487,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,792,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,98173.383,94359.259,98173.383,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,246,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,299378.504,291634.708,299378.504,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,376,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,70540.049,69381.356,70540.049,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,36,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1154865.141,1144158.215,1154865.141,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,380,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1555678.164,1489235.646,1555678.164,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,842,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4496466.678,4275411.973,4496466.678,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,208,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,64715.827,62795.723,64715.827,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,360,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,222478.664,218024.58,222478.664,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,724,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,394363.635,374316.384,394363.635,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,620,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5808.151,5682.936,5808.151,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,703,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,17727.036,17246.623,17727.036,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,764,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1209019.603,1183596.022,1209019.603,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,591,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,999.655,898.699,999.655,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,752,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,113683.352,111145.546,113683.352,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,702,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1890301.652,1876314.541,1890301.652,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,591,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,999.655,898.699,999.655,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,276,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9606156.643,9428801.952,9606156.643,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,826,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2984810.05,2878103.197,2984810.05,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,752,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,172582.496,168060.181,172582.496,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,348,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9739.795,9300.603,9739.795,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,784,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,473233.178,459607.674,473233.178,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,352,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13680.696,13137.298,13680.696,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,699,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,949948.108,920766.813,949948.108,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,440,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,18300.529,17989.152,18300.529,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,246,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,299378.504,291634.708,299378.504,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,616,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,78858.675,73621.26,78858.675,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,208,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,84828.481,81634.255,84828.481,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,360,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,229036.286,224171.103,229036.286,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,376,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,333550.72,329873.527,333550.72,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,203,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,43445.346,40535.159,43445.346,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,620,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5808.151,5682.936,5808.151,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,703,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,19813.119,19290.171,19813.119,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,842,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5403985.061,5155020.411,5403985.061,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,380,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1962626.2,1885327.445,1962626.2,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,112,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,96335.706,92853.221,96335.706,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,392,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13461275.505,13262803.935,13461275.505,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,364,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8494.655,7607.298,8494.655,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,710,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,509958.397,505912.931,509958.397,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,882,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,750.471,746.855,750.471,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,764,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5884984.773,5744428.019,5884984.773,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,490,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,3152528.796,3055460.364,3152528.796,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,56,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,104706.012,98234.224,104706.012,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,724,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,475113.305,453365.493,475113.305,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,156,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,105086818.239,102203199.762,105086818.239,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,484,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,468075.103,439798.671,468075.103,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,191,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,984.487,914.621,984.487,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,344,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,7691641.247,7484837.683,7691641.247,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,300,,,0,,,H5,HS,True,91,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,10752.256,10362.578,10752.256,4,False,True
C,A,20180101,2018,52,2018,36,,,M,,458,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1376.325,1298.464,1376.325,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,36,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,3745.177,3616.681,3745.177,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,251,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,6551.704,6463.188,6551.704,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,196,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1155.332,1090.875,1155.332,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,40,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1514.81,1485.342,1514.81,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,757,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,14621.019,14085.033,14621.019,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,0,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,550093.171,530323.79,550093.171,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,528,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,3208.152,3087.816,3208.152,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,554,,,0,,,H5,HS,True,91,,,,C00,,0,9200,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,9487.899,9439.947,9487.899,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,682,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,3680.481,3514.612,3680.481,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,748,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,27908.257,27487.781,27908.257,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,124,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,21245.257,20827.755,21245.257,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,100,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,57164.573,54195.682,57164.573,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,458,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,8697.239,8444.148,8697.239,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,480,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1319.063,1195.446,1319.063,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,608,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,30247.648,29092.04,30247.648,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,792,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,3550.797,3164.78,3550.797,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,586,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1449.247,1403.589,1449.247,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,694,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1479.35,1460.649,1479.35,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,705,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,29116.838,28065.159,29116.838,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,579,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2978.044,2910.942,2978.044,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,0,,,0,,,H5,HS,True,91,,,,C00,,0,2100,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,54267980.215,52949565.079,54267980.215,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,372,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,23199.378,21565.958,23199.378,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,480,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,34172.045,33947.129,34172.045,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,242,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,26917.486,26179.066,26917.486,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,196,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,5245.23,5173.87,5245.23,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,705,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,3068.405,2950.384,3068.405,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,688,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,107572.177,106013.532,107572.177,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,178,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1050.11,981.596,1050.11,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,748,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,14631.666,14239.836,14631.666,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,604,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,1933.56,1866.249,1933.56,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,704,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,36945.772,35858.707,36945.772,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,233,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,4198.811,4091.864,4198.811,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,170,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,2383.78,2303.102,2383.78,0,False,True
C,A,20180101,2018,52,2018,36,,,M,,540,,,0,,,H5,HS,True,91,,,,C00,,0,1000,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,30724.168,30610.997,30724.168,0,False,True
